x	y	velocity[m]
5.587381000130122	-1.4885332494792323	1.5557667184631865	-0.023070923546945992
5.535051880862136	-1.618433194723007	1.9005394419970492	-0.014382988888201356
5.488010066548801	-1.7503383757236133	2.407048297584088	-0.0064907709676621005
5.44341867105619	-1.883092207600436	2.81430962361974	-0.0002319298625694718
5.399072677957104	-2.0159267717796094	3.1406579495360036	-0.0008564772194119218
5.3550620961950735	-2.1488734603281507	3.000646752174614	-0.0044977960937000825
5.31273453923969	-2.2823654137046177	2.8534103368772703	-0.00813179366910095
5.273455710586319	-2.4167856495009516	2.6976741080352804	-0.011797181777769408
5.238629241448125	-2.5524276346995745	2.531730477209286	-0.01504881171780348
5.209529017040277	-2.689411249753345	2.353196927579088	-0.01751089155173891
5.187158038246622	-2.8276571881341095	2.1815001530443916	-0.019101895603303033
5.17190444707129	-2.9668604180216747	2.088676321651033	-0.011072843666093308
5.16098283236442	-3.1064792963510595	2.400056430888368	-0.00018644503071008582
5.150131779963651	-3.246100491045013	2.2099448114036626	0.010471274429210458
5.1351605713080115	-3.385341763331663	1.999867571491689	0.02262274372490886
5.111342447297705	-3.523349473850491	1.7613378459568996	0.038207180983228936
5.07284494664672	-3.657987176433072	1.4768516725567593	0.05811934251671202
5.012968017178704	-3.7845851157045773	1.1974269562029736	0.08088459472420444
4.92669577298617	-3.894777775128879	1.0150243714353175	0.08122071064144032
4.817807842450069	-3.9828152798570784	1.0129219548283308	0.06499039910393054
4.694625032170141	-4.049451464084807	1.132360665518024	0.05258606201580485
4.562946373012126	-4.097149016391166	1.2588501974357869	0.0451636451665515
4.426272754601847	-4.127747474262818	1.3583599979583734	0.04153000673132345
4.28696706827397	-4.142207971286701	1.4165384789598363	0.04092729303166783
4.14691857225802	-4.140565260993985	1.4269306497859102	0.04393512378179934
4.008141647110254	-4.121693581382589	1.3772204088099005	0.048874224315548435
3.8732542443345253	-4.0841011343020215	1.30577827314129	0.04821605387419608
3.744589798607173	-4.028798500914805	1.3146602902322608	0.03988634592769057
3.6228926092640243	-3.9595117491965315	1.445430622176473	0.03012298733616263
3.5074619756123298	-3.8802160758735074	1.6632608201029504	0.019986098406464016
3.39665508519219	-3.7945788061820354	2.041951235081909	0.0103768325115196
3.2883883066861124	-3.7057524033067004	2.522030122896375	0.001162380023313894
3.1804129647642103	-3.616569679844935	2.9017163001636215	-0.0077608740198483305
3.070564238971956	-3.529712538303224	2.7488790775861256	-0.012456925759282752
2.957803315654308	-3.4466641674447374	2.586449116472277	-0.012535685698881013
2.8421955395770784	-3.367629923553607	2.5783111670114245	-0.012799232303908392
2.7238294152045963	-3.292789059951339	2.5516283351051	-0.012997514918944497
2.6028175650965633	-3.2223064768765237	2.532090446583962	-0.013204283635884304
2.479282788272668	-3.156346316637139	2.5121869464345683	-0.013351529246115788
2.353366512400642	-3.095052797211565	2.498295877182368	-0.013630230367797529
2.2252146446516523	-3.0385869409947315	2.472622284310598	-0.012355007183287386
2.09519705367223	-2.986556419122701	2.5970952376125163	-0.008944375112705653
1.9639182023721933	-2.937795968047592	2.9745529723372393	-0.005261332129067339
1.8319345923072152	-2.890976679055983	3.304112716283235	-0.0016843423193219221
1.6997315386257963	-2.844780440438484	3.267876878523075	0.0018987436847742764
1.5677755544464862	-2.7978836779939886	3.1338147867839696	0.005391426474863539
1.436544508373708	-2.748993729228715	2.9934674407123767	0.009137100842934481
1.3065958398278932	-2.696792925497151	2.8458390773707003	0.011519431649761944
1.178379096353697	-2.640472796107515	2.6896381169547583	0.011164429358385557
1.0519838220208806	-2.5801732343195525	2.7320655300646406	0.01008933882786457
0.9273438652177513	-2.516325549657987	2.8739421600794204	0.009202307405235387
0.8043910574259865	-2.4492859213956333	3.0092689810744604	0.00832493530511802
0.6830352229956773	-2.379397113238346	3.163872279339644	0.007499927894171135
0.5631743126044535	-2.3069744146460334	3.333349356966399	0.006691431373887733
0.44469281709264497	-2.23231641858497	3.528985409945135	0.005958509274272131
0.32747716673629235	-2.1556862518366255	3.5159040400025634	0.005470807097180186
0.2114478429219524	-2.0772715257639494	3.3920481190846683	0.004968761464643345
0.09651975219259867	-1.9972514062891253	3.2633059609974704	0.0043628515330533715
-0.017422778461774868	-1.9158340118419055	3.1290394586677968	0.0037023940925536947
-0.13051593801581696	-1.833240855190267	2.9884567807255893	0.0029872437176371954
-0.24291127596087758	-1.749700420027498	2.840554215336335	0.0023818045522918108
-0.354755275527312	-1.66542364040901	2.6840261134227803	0.00144215076660646
-0.46613997603875834	-1.5805400591955543	2.51711908560372	0.00577027841752059
-0.5761222677978424	-1.4938460240687146	2.3373764842403135	0.012531556599195122
-0.6829822762637114	-1.4033294749331695	2.1411614199107167	0.020272422555634287
-0.7845090406181434	-1.3068676221677222	1.922643627635125	0.029835504327353105
-0.8775913665153086	-1.202230864685843	1.6712548680339512	0.042275217765981185
-0.9576059572998687	-1.0873081423596602	1.403997874373091	0.05742020155074947
-1.0181456851587374	-0.9610300088721466	1.204694758248448	0.07375359907188453
-1.0518498140194819	-0.8251685317696875	1.0629620704293392	0.07413370532054679
-1.05692082189754	-0.6852309831548471	1.0602335020765061	0.06182204662986919
-1.0376061979494855	-0.5465184120351783	1.1610146178555336	0.05194045845113095
-0.9982772257456212	-0.4121039590080766	1.2666495923162526	0.04600211944361787
-0.9419183715253858	-0.28388828261319965	1.3459237488775653	0.043176840541721294
-0.870449218868786	-0.16344190791102164	1.389261329318658	0.04299567628611814
